Time,System Production (Wh)
6/29/16,39557.2344
6/30/16,46168.4922
7/1/16,36290.9531
7/2/16,34667.8047
7/3/16,22705.5039
7/4/16,11806.6025
7/5/16,34474.75
7/6/16,35700.6953
7/7/16,33236.2461
7/8/16,29116.9688
7/9/16,41428.2969
7/10/16,44639.8281
7/11/16,46543.7344
7/12/16,41823.5508
7/13/16,38317.5117
7/14/16,32016.1016
7/15/16,39603.3477
7/16/16,37134.25
7/17/16,43050.1602
7/18/16,34441.0195
7/19/16,45966.6328
7/20/16,44503.5117
7/21/16,45842.3477
7/22/16,22161.0117
7/23/16,42081.7266
7/24/16,31670.9121
7/25/16,45270.957
7/26/16,32935.8828
7/27/16,42284.1016
7/28/16,16155.7686
7/29/16,28669.2656
7/30/16,28677.125
7/31/16,37412.0547
8/1/16,43088.7383
8/2/16,46543.1562
8/3/16,41899.2227
8/4/16,34014.2969
8/5/16,41193.8203
8/6/16,45043.2383
8/7/16,44869.3438
8/8/16,38533.25
8/9/16,38050.8867
8/10/16,22256.0918
8/11/16,36431.2461
8/12/16,36093.4414
8/13/16,34768.5977
8/14/16,12515.5312
8/15/16,21692.5781
8/16/16,25960.2656
8/17/16,16233.1152
8/18/16,26712.6777
8/19/16,32227.3887
8/20/16,29422.3516
8/21/16,38841.2461
8/22/16,48266.3555
8/23/16,46805.3047
8/24/16,34256.875
8/25/16,37041.6406
8/26/16,41909.1133
8/27/16,39278.9531
8/28/16,39151.7969
8/29/16,42550.7344
8/30/16,45328.5742
8/31/16,28871.8125
9/1/16,37305.3594
9/2/16,42569.4297
9/3/16,45327.2852
9/4/16,47472.4219
9/5/16,46155.6523
9/6/16,36134.0938
9/7/16,38490.9805
9/8/16,34465.7852
9/9/16,19595.6094
9/10/16,36508.2344
9/11/16,40913.7891
9/12/16,47225.9023
9/13/16,47595.9258
9/14/16,32435.5039
9/15/16,36623.1523
9/16/16,41219.9648
9/17/16,20502.6367
9/18/16,25938.8184
9/19/16,39147.1289
9/20/16,44792.8555
9/21/16,44452.8125
9/22/16,43954.6602
9/23/16,38676.4219
9/24/16,29712.0488
9/25/16,45318.3125
9/26/16,11988.3125
9/27/16,46722.7656
9/28/16,7526.312
9/29/16,18054.1035
9/30/16,7925.2466
10/1/16,20970.291
10/2/16,20347.2656
10/3/16,41147.4023
10/4/16,42547.0391
10/5/16,42834.8477
10/6/16,38201.9688
10/7/16,34715.3438
10/8/16,42145.457
10/9/16,44776.1289
10/10/16,45610.6055
10/11/16,26860.5137
10/12/16,42881.6797
10/13/16,23875.5898
10/14/16,38761.0117
10/15/16,25524.1738
10/16/16,30903.0234
10/17/16,35155.2891
10/18/16,15983.7803
10/19/16,33658.3516
10/20/16,7264.0146
10/21/16,4326.9219
10/22/16,21635.4551
10/23/16,42440.2422
10/24/16,30527.3867
10/25/16,35324.1758
10/26/16,13860.5977
10/27/16,8476.3545
10/28/16,38846.2383
10/29/16,28127.4805
10/30/16,15173.4951
10/31/16,25719.7656
11/1/16,31240.3555
11/2/16,24669.8516
11/3/16,9495.2041
11/4/16,18102.0898
11/5/16,39187.8672
11/6/16,38289.2422
11/7/16,39746.2305
11/8/16,16040.2236
11/9/16,7931.2788
11/10/16,40708.1016
11/11/16,27519.7773
11/12/16,40372.4492
11/13/16,40830.9414
11/14/16,35798.3008
11/15/16,34120.7578
11/16/16,18796.4395
11/17/16,35895.3906
11/18/16,36526.4453
11/19/16,8156.7129
11/20/16,2803.2026
11/21/16,37509.7656
11/22/16,30905.7129
11/23/16,5067.3184
11/24/16,2601.0962
11/25/16,2566.5059
11/26/16,7034.5415
11/27/16,34749.6562
11/28/16,11802.417
11/29/16,23055.2305
11/30/16,3866.9507
12/1/16,3573.6824
12/2/16,3368.8076
12/3/16,4582.6235
12/4/16,8920.4365
12/5/16,7440.3208
12/6/16,1466.7903
12/7/16,28323.8438
12/8/16,5106.9155
12/9/16,6432.7246
12/10/16,1342.7208
12/11/16,218.9324
12/12/16,4595.0117
12/13/16,293.0806
12/14/16,715.034
12/15/16,1480.579
12/16/16,146.8528
12/17/16,40.4633
12/18/16,3599.6121
12/19/16,9000.71
12/20/16,31560.6953
12/21/16,12900.8838
12/22/16,4863.7725
12/23/16,6651.9468
12/24/16,3679.8718
12/25/16,6830.2192
12/26/16,8729.0215
12/27/16,35609.1836
12/28/16,36208.7969
12/29/16,19048.875
12/30/16,11295.3604
12/31/16,11593.2178
1/1/17,31193.1504
1/2/17,4830.8228
1/3/17,2346.1616
1/4/17,31735.2949
1/5/17,3173.2537
1/6/17,2680.3315
1/7/17,20383.0293
1/8/17,20841.3555
1/9/17,13764.2217
1/10/17,3597.5315
1/11/17,13760.5332
1/12/17,2522.0962
1/13/17,25001.5293
1/14/17,2957.7732
1/15/17,6931.2617
1/16/17,6706.6304
1/17/17,9081.168
1/18/17,3591.0146
1/19/17,6124.6675
1/20/17,5724.0293
1/21/17,17354.7715
1/22/17,16024.4258
1/23/17,4307.1802
1/24/17,3542.9265
1/25/17,11463.0049
1/26/17,4367.1006
1/27/17,6384.1758
1/28/17,4668.5288
1/29/17,6629.4419
1/30/17,15622.8936
1/31/17,3574.6653
2/1/17,6715.3076
2/2/17,30151.9434
2/3/17,17423.3125
2/4/17,33938.9961
2/5/17,37382.1797
2/6/17,38869.0625
2/7/17,4566.4995
2/8/17,4517.7764
2/9/17,12858.2891
2/10/17,10730.6934
2/11/17,19952.8301
2/12/17,9589.7139
2/13/17,45182.9023
2/14/17,38379.668
2/15/17,12932.6924
2/16/17,37063.5977
2/17/17,39021.1289
2/18/17,36945.9805
2/19/17,29353.6777
2/20/17,29590.625
2/21/17,14166.8887
2/22/17,4251.2598
2/23/17,18060.2305
2/24/17,36011.8359
2/25/17,11311.6934
2/26/17,43718.4414
2/27/17,8734.4688
2/28/17,7240.2646
3/1/17,12130.5566
3/2/17,21714.332
3/3/17,19796.7812
3/4/17,27226.7441
3/5/17,46602.6133
3/6/17,4688.1191
3/7/17,4223.5645
3/8/17,48531.1914
3/9/17,44765.7812
3/10/17,25278.123
3/11/17,47451.9922
3/12/17,40081.6602
3/13/17,23984.2441
3/14/17,22452.0566
3/15/17,44306.4922
3/16/17,47394.9453
3/17/17,4919.4448
3/18/17,14183.3955
3/19/17,9257.3564
3/20/17,10911.2168
3/21/17,35807.582
3/22/17,47969.8633
3/23/17,50385.4883
3/24/17,35217.7266
3/25/17,29168.7148
3/26/17,13636.8887
3/27/17,31265.2871
3/28/17,18911.5645
3/29/17,47277.9531
3/30/17,27048.8789
3/31/17,4331.0063
4/1/17,9312.4434
4/2/17,42145.4766
4/3/17,16520.3906
4/4/17,18675.2012
4/5/17,44637.2578
4/6/17,10573.4854
4/7/17,25696.418
4/8/17,52047.6602
4/9/17,49763.0234
4/10/17,41423.9609
4/11/17,11681.2656
4/12/17,50081.6875
4/13/17,38617.418
4/14/17,32193.0391
4/15/17,31770.4492
4/16/17,30379.9141
4/17/17,37781.8398
4/18/17,50708.707
4/19/17,21877.1328
4/20/17,39320.5742
4/21/17,38100.0781
4/22/17,27124.2773
4/23/17,44740.3633
4/24/17,38143.5664
4/25/17,35110.2188
4/26/17,47260.7188
4/27/17,32019.0488
4/28/17,30675.1406
4/29/17,20950.5137
4/30/17,35936.9453
5/1/17,25241.9219
5/2/17,24380.4707
5/3/17,36700.7812
5/4/17,8795.0967
5/5/17,8852.1309
5/6/17,30244.2031
5/7/17,49952.2773
5/8/17,53461.3086
5/9/17,37299.3281
5/10/17,36130.0508
5/11/17,18260.4023
5/12/17,24124.7285
5/13/17,49918.8047
5/14/17,47571.3984
5/15/17,51091.8711
5/16/17,48842.293
5/17/17,40415.8516
5/18/17,31774.873
5/19/17,35233.2031
