Time,System Production (Wh)
2022-05-09,100997.0
2022-05-10,93632.0
2022-05-11,94943.0
2022-05-12,91574.0
2022-05-13,76905.0
2022-05-14,57362.0
2022-05-15,95931.0
2022-05-16,82961.0
2022-05-17,98787.0
2022-05-18,31347.0
2022-05-19,88605.0
2022-05-20,60606.0
2022-05-21,51183.0
2022-05-22,51093.0
2022-05-23,52174.0
2022-05-24,95943.0
2022-05-25,76012.0
2022-05-26,36748.0
2022-05-27,46676.0
2022-05-28,67897.0
2022-05-29,94845.0
2022-05-30,91996.0
2022-05-31,87612.0
2022-06-01,77143.0
2022-06-02,56078.0
2022-06-03,97895.0
2022-06-04,99079.0
2022-06-05,94784.0
2022-06-06,46925.0
2022-06-07,50000.0
2022-06-08,75854.0
2022-06-09,59722.0
2022-06-10,71302.0
2022-06-11,73662.0
2022-06-12,44444.0
2022-06-13,79022.0
2022-06-14,59971.0
2022-06-15,81785.0
2022-06-16,73933.0
2022-06-17,94167.0
2022-06-18,103683.0
2022-06-19,94963.0
2022-06-20,55167.0
2022-06-21,94309.0
2022-06-22,82415.0
2022-06-23,96806.0
2022-06-24,95767.0
2022-06-25,76944.0
2022-06-26,56852.0
2022-06-27,97685.0
2022-06-28,95825.0
2022-06-29,95185.0
2022-06-30,95017.0
2022-07-01,78699.0
2022-07-02,88801.0
2022-07-03,90367.0
2022-07-04,85041.0
2022-07-05,22703.0
2022-07-06,37467.0
2022-07-07,82456.0
2022-07-08,23017.0
2022-07-09,76016.0
2022-07-10,89168.0
2022-07-11,83906.0
2022-07-12,85021.0
2022-07-13,81384.0
2022-07-14,82630.0
2022-07-15,81245.0
2022-07-16,36862.0
2022-07-17,13524.0
2022-07-18,49538.0
2022-07-19,81305.0
2022-07-20,82670.0
2022-07-21,82395.0
2022-07-22,88830.0
2022-07-23,53883.0
2022-07-24,59879.0
2022-07-25,74061.0
2022-07-26,26783.0
2022-07-27,35080.0
2022-07-28,85140.0
2022-07-29,70129.0
2022-07-30,85382.0
2022-07-31,68263.0
2022-08-01,61195.0
2022-08-02,80832.0
2022-08-03,85966.0
2022-08-04,51581.0
2022-08-05,43403.0
2022-08-06,57611.0
2022-08-07,66685.0
2022-08-08,69417.0
2022-08-09,49948.0
2022-08-10,23766.0
2022-08-11,60932.0
2022-08-12,81655.0
2022-08-13,43027.0
2022-08-14,21782.0
2022-08-15,73818.0
2022-08-16,37341.0
2022-08-17,65699.0
2022-08-18,68928.0
2022-08-19,88069.0
2022-08-20,50212.0
2022-08-21,21047.0
2022-08-22,68195.0
2022-08-23,77274.0
2022-08-24,84999.0
2022-08-25,72395.0
2022-08-26,42830.0
2022-08-27,53610.0
2022-08-28,84176.0
2022-08-29,56567.0
2022-08-30,63825.0
2022-08-31,83787.0
2022-09-01,63012.0
2022-09-02,67145.0
2022-09-03,19869.0
2022-09-04,26111.0
2022-09-05,38222.0
2022-09-06,26933.0
2022-09-07,66110.0
2022-09-08,75579.0
2022-09-09,80736.0
2022-09-10,48268.0
2022-09-11,34258.0
2022-09-12,75716.0
2022-09-13,37707.0
2022-09-14,59571.0
2022-09-15,67757.0
2022-09-16,70052.0
2022-09-17,64418.0
2022-09-18,66370.0
2022-09-19,39956.0
2022-09-20,78073.0
2022-09-21,57234.0
2022-09-22,63345.0
2022-09-23,72479.0
2022-09-24,53821.0
2022-09-25,46130.0
2022-09-26,64338.0
2022-09-27,48941.0
2022-09-28,29223.0
2022-09-29,28775.0
2022-09-30,57107.0
2022-10-01,19062.0
2022-10-02,67145.0
2022-10-03,82511.0
2022-10-04,80346.0
2022-10-05,77472.0
2022-10-06,52224.0
2022-10-07,28286.0
2022-10-08,77093.0
2022-10-09,78549.0
2022-10-10,74409.0
2022-10-11,74134.0
2022-10-12,42616.0
2022-10-13,64577.0
2022-10-14,73124.0
2022-10-15,72684.0
2022-10-16,63024.0
2022-10-17,42059.0
2022-10-18,13168.0
2022-10-19,15290.0
2022-10-20,55232.0
2022-10-21,70205.0
2022-10-22,63888.0
2022-10-23,66402.0
2022-10-24,59392.0
2022-10-25,42194.0
2022-10-26,7952.0
2022-10-27,70085.0
2022-10-28,65733.0
2022-10-29,70274.0
2022-10-30,23857.0
2022-10-31,17300.0
2022-11-01,16038.0
2022-11-02,28913.0
2022-11-03,65993.0
2022-11-04,54348.0
2022-11-05,21244.0
2022-11-06,47601.0
2022-11-07,66142.0
2022-11-08,64715.0
2022-11-09,63525.0
2022-11-10,58425.0
2022-11-11,3466.0
2022-11-12,5960.0
2022-11-13,11698.0
2022-11-14,46287.0
2022-11-15,7433.0
