Time,System Production (Wh)
2021-02-10,246.0
2021-02-11,284.0
2021-02-12,684.0
2021-02-13,521.0
2021-02-14,3294.0
2021-02-15,251.0
2021-02-16,386.0
2021-02-17,1523.0
2021-02-18,107.0
2021-02-19,265.0
2021-02-20,4224.0
2021-02-21,7326.0
2021-02-22,12218.0
2021-02-23,76524.0
2021-02-24,37974.0
2021-02-25,80302.0
2021-02-26,36214.0
2021-02-27,46323.0
2021-02-28,12562.0
2021-03-01,53765.0
2021-03-02,83059.0
2021-03-03,79305.0
2021-03-04,30261.0
2021-03-05,84488.0
2021-03-06,85516.0
2021-03-07,84665.0
2021-03-08,77512.0
2021-03-09,59223.0
2021-03-10,64987.0
2021-03-11,21349.0
2021-03-12,68051.0
2021-03-13,75194.0
2021-03-14,59464.0
2021-03-15,24289.0
2021-03-16,27089.0
2021-03-17,55043.0
2021-03-18,13743.0
2021-03-19,89181.0
2021-03-20,87154.0
2021-03-21,85604.0
2021-03-22,79374.0
2021-03-23,58790.0
2021-03-24,56501.0
2021-03-25,28635.0
2021-03-26,34499.0
2021-03-27,69189.0
2021-03-28,21388.0
2021-03-29,90761.0
2021-03-30,83207.0
2021-03-31,50810.0
2021-04-01,37217.0
2021-04-02,94646.0
2021-04-03,90600.0
2021-04-04,86154.0
2021-04-05,54199.0
2021-04-06,80304.0
2021-04-07,65552.0
2021-04-08,35564.0
2021-04-09,80121.0
2021-04-10,48571.0
2021-04-11,23918.0
2021-04-12,30409.0
2021-04-13,87045.0
2021-04-14,74107.0
2021-04-15,37957.0
2021-04-16,50503.0
2021-04-17,49972.0
2021-04-18,67658.0
2021-04-19,65766.0
2021-04-20,74638.0
2021-04-21,30753.0
2021-04-22,54551.0
2021-04-23,81504.0
2021-04-24,26519.0
2021-04-25,71836.0
2021-04-26,92554.0
2021-04-27,89738.0
2021-04-28,36312.0
2021-04-29,14343.0
2021-04-30,72181.0
2021-05-01,94129.0
2021-05-02,67805.0
2021-05-03,26245.0
2021-05-04,23003.0
2021-05-05,53299.0
2021-05-06,62591.0
2021-05-07,63754.0
2021-05-08,71461.0
2021-05-09,5978.0
2021-05-10,71254.0
2021-05-11,80288.0
2021-05-12,82180.0
2021-05-13,90769.0
2021-05-14,66801.0
2021-05-15,86222.0
2021-05-16,77503.0
2021-05-17,54050.0
2021-05-18,81226.0
2021-05-19,81049.0
2021-05-20,77548.0
2021-05-21,75510.0
2021-05-22,64038.0
2021-05-23,71466.0
2021-05-24,53606.0
2021-05-25,75448.0
2021-05-26,38672.0
2021-05-27,64061.0
2021-05-28,20390.0
2021-05-29,13840.0
2021-05-30,53292.0
2021-05-31,82385.0
2021-06-01,68444.0
2021-06-02,22990.0
2021-06-03,18630.0
2021-06-04,75949.0
2021-06-05,87342.0
2021-06-06,59104.0
2021-06-07,50814.0
2021-06-08,59031.0
2021-06-09,38971.0
2021-06-10,45642.0
2021-06-11,54910.0
2021-06-12,71446.0
2021-06-13,76720.0
2021-06-14,83388.0
2021-06-15,69671.0
2021-06-16,91184.0
2021-06-17,90850.0
2021-06-18,35685.0
2021-06-19,63208.0
2021-06-20,72834.0
2021-06-21,56759.0
2021-06-22,95838.0
2021-06-23,82048.0
2021-06-24,74516.0
2021-06-25,42804.0
2021-06-26,64129.0
2021-06-27,79704.0
2021-06-28,60918.0
2021-06-29,63650.0
2021-06-30,42544.0
2021-07-01,33296.0
2021-07-02,22945.0
2021-07-03,74801.0
2021-07-04,83590.0
2021-07-05,79510.0
2021-07-06,76997.0
2021-07-07,79491.0
2021-07-08,54634.0
2021-07-09,54711.0
2021-07-10,34665.0
2021-07-11,35675.0
2021-07-12,60152.0
2021-07-13,46492.0
2021-07-14,68196.0
2021-07-15,73367.0
2021-07-16,49743.0
2021-07-17,53400.0
2021-07-18,78021.0
2021-07-19,71228.0
2021-07-20,72074.0
2021-07-21,71665.0
2021-07-22,82655.0
2021-07-23,56399.0
2021-07-24,70082.0
2021-07-25,77003.0
2021-07-26,84077.0
2021-07-27,77529.0
2021-07-28,71635.0
2021-07-29,48990.0
2021-07-30,77895.0
2021-07-31,54104.0
2021-08-01,68244.0
2021-08-02,78633.0
2021-08-03,75915.0
2021-08-04,84048.0
2021-08-05,73195.0
2021-08-06,67793.0
2021-08-07,55426.0
2021-08-08,76406.0
2021-08-09,48712.0
2021-08-10,50151.0
2021-08-11,51211.0
2021-08-12,57137.0
2021-08-13,43119.0
2021-08-14,75907.0
2021-08-15,49315.0
2021-08-16,29106.0
2021-08-17,23762.0
2021-08-18,55044.0
2021-08-19,48161.0
2021-08-20,71578.0
2021-08-21,74832.0
2021-08-22,72743.0
2021-08-23,73544.0
2021-08-24,77590.0
2021-08-25,34179.0
2021-08-26,53482.0
2021-08-27,71562.0
2021-08-28,68563.0
2021-08-29,48586.0
2021-08-30,41300.0
2021-08-31,13990.0
2021-09-01,69603.0
2021-09-02,79835.0
2021-09-03,74052.0
2021-09-04,55697.0
2021-09-05,52613.0
2021-09-06,65048.0
2021-09-07,71715.0
2021-09-08,54552.0
2021-09-09,68088.0
2021-09-10,69816.0
2021-09-11,61107.0
2021-09-12,66633.0
2021-09-13,59912.0
2021-09-14,60040.0
2021-09-15,22409.0
2021-09-16,66017.0
2021-09-17,65617.0
2021-09-18,68729.0
2021-09-19,64093.0
2021-09-20,32861.0
2021-09-21,10444.0
2021-09-22,9729.0
2021-09-23,28283.0
2021-09-24,76319.0
2021-09-25,32521.0
2021-09-26,74353.0
2021-09-27,69812.0
2021-09-28,31860.0
2021-09-29,71444.0
2021-09-30,67042.0
2021-10-01,72316.0
2021-10-02,53624.0
2021-10-03,14307.0
2021-10-04,32859.0
2021-10-05,63172.0
2021-10-06,41134.0
2021-10-07,16572.0
2021-10-08,37555.0
2021-10-09,46083.0
2021-10-10,57494.0
2021-10-11,56009.0
2021-10-12,43426.0
2021-10-13,62719.0
2021-10-14,49395.0
2021-10-15,27183.0
2021-10-16,45861.0
2021-10-17,51953.0
2021-10-18,67311.0
2021-10-19,64654.0
2021-10-20,64540.0
2021-10-21,13319.0
2021-10-22,10513.0
2021-10-23,28333.0
2021-10-24,7706.0
2021-10-25,17953.0
2021-10-26,46145.0
2021-10-27,11826.0
2021-10-28,32669.0
2021-10-29,5566.0
2021-10-30,22721.0
2021-10-31,22222.0
2021-11-01,47395.0
2021-11-02,47720.0
2021-11-03,56480.0
2021-11-04,33944.0
2021-11-05,61268.0
2021-11-06,61739.0
2021-11-07,58301.0
2021-11-08,59482.0
2021-11-09,41450.0
2021-11-10,47550.0
2021-11-11,28568.0
2021-11-12,39914.0
2021-11-13,9354.0
2021-11-14,2588.0
2021-11-15,17477.0
2021-11-16,51900.0
2021-11-17,19811.0
2021-11-18,29985.0
2021-11-19,28336.0
2021-11-20,34024.0
2021-11-21,3059.0
2021-11-22,53306.0
2021-11-23,57666.0
2021-11-24,36867.0
2021-11-25,2132.0
2021-11-26,7508.0
2021-11-27,10887.0
2021-11-28,18108.0
2021-11-29,52451.0
2021-11-30,53264.0
2021-12-01,8880.0
2021-12-02,24963.0
2021-12-03,26116.0
2021-12-04,51072.0
2021-12-05,17729.0
2021-12-06,17433.0
2021-12-07,11963.0
2021-12-08,7719.0
2021-12-09,19708.0
2021-12-10,16545.0
2021-12-11,6105.0
2021-12-12,52090.0
2021-12-13,49603.0
2021-12-14,49830.0
2021-12-15,10625.0
2021-12-16,2761.0
2021-12-17,24292.0
2021-12-18,3740.0
2021-12-19,8323.0
2021-12-20,53055.0
2021-12-21,49040.0
2021-12-22,40152.0
2021-12-23,33499.0
2021-12-24,10334.0
2021-12-25,4021.0
2021-12-26,43301.0
2021-12-27,6599.0
2021-12-28,3088.0
2021-12-29,9617.0
2021-12-30,8194.0
2021-12-31,6995.0
2022-01-01,2113.0
2022-01-02,7947.0
2022-01-03,30562.0
2022-01-04,54219.0
2022-01-05,30479.0
2022-01-06,17783.0
2022-01-07,4286.0
2022-01-08,37623.0
2022-01-09,5663.0
2022-01-10,22053.0
2022-01-11,56381.0
2022-01-12,32901.0
2022-01-13,21388.0
2022-01-14,7787.0
2022-01-15,44990.0
2022-01-16,16700.0
2022-01-17,239.0
2022-01-18,2797.0
2022-01-19,21362.0
2022-01-20,17005.0
2022-01-21,48103.0
2022-01-22,38591.0
2022-01-23,1215.0
2022-01-24,290.0
2022-01-25,3670.0
2022-01-26,15167.0
2022-01-27,22985.0
2022-01-28,2423.0
2022-01-29,47286.0
2022-01-30,53581.0
2022-01-31,65183.0
2022-02-01,50432.0
2022-02-02,6522.0
2022-02-03,1883.0
2022-02-04,280.0
2022-02-05,1454.0
2022-02-06,6367.0
2022-02-07,26480.0
2022-02-08,49386.0
2022-02-09,53471.0
2022-02-10,45744.0
2022-02-11,27483.0
2022-02-12,18318.0
2022-02-13,20571.0
2022-02-14,35683.0
2022-02-15,72528.0
2022-02-16,39075.0
2022-02-17,7060.0
2022-02-18,43454.0
2022-02-19,66917.0
2022-02-20,74660.0
2022-02-21,63445.0
2022-02-22,3812.0
